Players,Clubs,Position,Total,Goals,A,Yellow,Yellow - Red,Red,Start,Sub,CO,Off,Pen S,Pen SV,Pen M,Pen C,OG,More
Erik Lamela,Tottenham Hotspur,Midfielder,11,4,2,0,0,0,5,8,6,3,0,0,0,0,0,More
Rachid Ghezzal,Leicester City,Midfielder,11,1,0,2,0,0,5,8,6,3,0,0,0,0,0,More
Ivan Cavaleiro,Wolverhampton Wanderers,Forward,11,3,0,1,0,0,3,9,8,3,0,0,0,0,0,More
Isaac Mbenza,Huddersfield Town,Forward,11,0,0,0,0,0,2,15,9,2,0,0,0,0,0,More
Shinji Okazaki,Leicester City,Forward,11,0,1,0,0,0,1,13,10,1,0,0,0,0,0,More
Ademola Lookman,Everton,Forward,11,0,1,0,0,0,1,14,10,1,0,0,0,0,0,More
Aron Gunnarsson,Cardiff City,Midfielder,10,1,0,2,0,0,10,1,0,4,0,0,0,0,0,More
Andre Gomes,Everton,Midfielder,10,0,1,1,0,0,10,0,0,2,0,0,0,0,0,More
Jannik Vestergaard,Southampton,Defender,10,0,0,2,0,0,10,7,0,0,0,0,0,0,0,More
Martin Montoya,Brighton & Hove Albion,Defender,10,0,0,1,0,0,10,0,0,0,0,0,0,0,0,More
Nacho Monreal,Arsenal,Defender,10,1,2,1,0,0,9,1,1,1,0,0,0,0,0,More
Pascal Gross,Brighton & Hove Albion,Midfielder,10,1,0,0,0,0,9,1,1,8,1,0,1,0,0,More
Rob Holding,Arsenal,Defender,10,0,0,1,0,0,9,5,1,1,0,0,0,0,0,More
Ciaran Clark,Newcastle United,Defender,10,2,0,1,0,0,8,6,2,1,0,0,0,0,0,More
Andrew Surman,AFC Bournemouth,Midfielder,10,0,0,1,0,0,8,10,2,1,0,0,0,0,0,More
Biram Kayal,Brighton & Hove Albion,Midfielder,10,1,1,4,0,0,7,11,3,1,0,0,0,0,0,More
Moussa Dembele,Tottenham Hotspur,Midfielder,10,0,0,1,0,0,7,3,3,5,0,0,0,0,0,More
Mohamed Elyounossi,Southampton,Forward,10,0,0,0,0,0,6,6,4,5,0,0,0,0,0,More
Adrian Mariappa,Watford,Defender,10,0,0,0,0,0,6,12,4,0,0,0,0,0,0,More
Alexis Sanchez,Manchester United,Forward,10,1,2,2,0,0,5,6,5,4,0,0,0,0,0,More
Shane Long,Southampton,Forward,10,0,1,1,0,0,5,6,5,4,0,0,0,0,0,More
Aboubakar Kamara,Fulham,Forward,10,2,0,2,0,0,4,10,6,1,1,0,0,0,0,More
Yoshinori Muto,Newcastle United,Midfielder,10,1,0,0,0,0,4,11,6,4,0,0,0,0,0,More
Grady Diangana,West Ham United,Midfielder,10,0,1,0,0,0,4,6,6,4,0,0,0,0,0,More
Alireza Jahanbakhsh,Brighton & Hove Albion,Midfielder,10,0,0,2,0,0,4,7,6,1,0,0,0,0,0,More
Lys Mousset,AFC Bournemouth,Midfielder,10,0,0,1,0,0,0,14,10,0,0,0,0,0,0,More
Jan Vertonghen,Tottenham Hotspur,Defender,9,1,0,1,1,0,9,1,0,1,0,0,0,0,0,More
Benjamin Mendy,Manchester City,Defender,9,0,5,1,0,0,9,0,0,0,0,0,0,0,0,More
Sergio Rico,Fulham,Goalkeeper,9,0,0,0,0,0,9,6,0,0,0,0,0,1,0,More
Jonjo Shelvey,Newcastle United,Midfielder,9,0,1,0,0,0,8,4,1,1,0,0,0,0,0,More
Davinson Sanchez,Tottenham Hotspur,Defender,9,0,1,1,0,0,8,4,1,1,0,0,0,0,0,More
 Fabinho,Liverpool,Defender,9,0,2,3,0,0,7,8,2,1,0,0,0,0,0,More
Fabian Delph,Manchester City,Midfielder,9,0,1,1,0,0,7,5,2,2,0,0,0,0,0,More
Danny Rose,Tottenham Hotspur,Defender,9,0,1,2,0,0,7,5,2,2,0,0,0,0,0,More
Jonny Evans,Leicester City,Defender,9,0,0,1,0,0,7,10,2,2,0,0,0,0,0,More
Daniel Amartey,Leicester City,Midfielder,9,0,0,2,0,0,7,3,2,1,0,0,0,0,0,More
Jose Izquierdo,Brighton & Hove Albion,Forward,9,0,0,1,0,0,7,2,2,4,0,0,0,0,0,More
Kevin McDonald,Fulham,Midfielder,9,0,0,3,1,0,7,5,2,2,0,0,0,0,0,More
Jack Stephens,Southampton,Defender,9,0,0,2,0,0,7,5,2,0,0,0,0,0,0,More
 Fred,Manchester United,Midfielder,9,1,0,1,0,0,6,10,3,4,0,0,0,0,0,More
Andriy Yarmolenko,West Ham United,Forward,9,3,0,2,0,0,5,4,4,4,0,0,0,0,0,More
Ruben Vinagre,Wolverhampton Wanderers,Midfielder,9,0,0,1,0,0,4,13,5,1,0,0,0,0,0,More
Daniel Ward,Cardiff City,Midfielder,9,1,0,0,0,0,3,8,6,4,0,0,0,0,0,More
Daniel Sturridge,Liverpool,Forward,9,2,0,1,0,0,2,16,7,0,0,0,0,0,0,More
Kadeem Harris,Cardiff City,Midfielder,9,1,0,1,0,0,2,11,7,1,0,0,0,0,0,More
 Bruno Saltor,Brighton & Hove Albion,Defender,8,0,1,2,0,0,8,5,0,3,0,0,0,0,0,More
 Bernardo,Brighton & Hove Albion,Midfielder,8,0,1,2,0,0,7,11,1,0,0,0,0,0,0,More
Fabian Schar,Newcastle United,Defender,8,0,0,5,0,0,7,6,1,1,0,0,0,0,0,More
Tim Ream,Fulham,Defender,8,0,0,0,0,0,7,5,1,2,0,0,0,0,0,More
Nicolas Otamendi,Manchester City,Defender,8,0,0,0,0,0,7,9,1,1,0,0,0,0,0,More
Joe Bryan,Fulham,Midfielder,8,0,0,0,0,0,7,5,1,3,0,0,0,0,0,More
Javi Manquillo,Newcastle United,Defender,8,0,1,1,0,0,6,10,2,2,0,0,0,0,0,More
Tom Davies,Everton,Midfielder,8,0,0,2,0,0,6,12,2,1,0,0,0,0,0,More
Robert Brady,Burnley,Midfielder,8,0,1,3,0,0,5,3,3,3,0,0,0,0,0,More
Florin Andone,Brighton & Hove Albion,Forward,8,2,0,1,0,0,3,9,5,3,0,0,0,0,0,More
Matej Vydra,Burnley,Forward,8,1,0,1,0,0,3,11,5,3,0,0,0,0,0,More
Joel Matip,Liverpool,Defender,8,1,0,0,0,0,3,11,5,0,0,0,0,0,0,More
Ken Sema,Watford,Midfielder,8,0,1,0,0,0,3,12,5,3,0,0,0,0,0,More
Vicente Iborra,Leicester City,Midfielder,8,0,0,0,0,0,3,12,5,2,0,0,0,0,0,More
Ruben Loftus-Cheek,Chelsea,Midfielder,8,3,0,0,0,0,1,9,7,0,0,0,0,0,0,More
Danny Welbeck,Arsenal,Forward,8,1,1,0,0,0,1,9,7,1,0,0,0,0,0,More
Phil Foden,Manchester City,Midfielder,8,0,0,0,0,0,0,17,8,0,0,0,0,0,0,More
Sead Kolasinac,Arsenal,Midfielder,7,0,2,0,0,0,7,2,0,2,0,0,0,0,0,More
Petr Cech,Arsenal,Goalkeeper,7,0,0,0,0,0,7,9,0,1,0,0,0,0,0,More
Timothy Fosu-Mensah,Fulham,Defender,7,0,0,2,0,0,7,3,0,2,0,0,0,0,1,More
Maya Yoshida,Southampton,Defender,7,0,0,0,0,0,7,9,0,0,0,0,0,0,0,More
Marcos Bettinelli,Fulham,Goalkeeper,7,0,0,1,0,0,7,9,0,0,0,1,1,1,0,More
Matt Targett,Southampton,Defender,7,0,2,0,0,0,6,5,1,1,0,0,0,0,0,More
Yerry Mina,Everton,Defender,7,0,0,2,0,0,6,4,1,0,0,0,0,0,0,More
Aaron Cresswell,West Ham United,Defender,7,0,0,1,0,0,5,9,2,1,0,0,0,0,0,More
Eric Bailly,Manchester United,Defender,7,0,0,0,0,0,5,6,2,1,0,0,0,0,0,More
Leon Balogun,Brighton & Hove Albion,Forward,7,1,0,2,0,0,4,14,3,0,0,0,0,0,0,More
Morgan Schneiderlin,Everton,Midfielder,7,0,1,1,0,0,4,5,3,2,0,0,0,0,0,More
Romain Saiss,Wolverhampton Wanderers,Midfielder,7,0,0,2,0,0,4,12,3,1,0,0,0,0,0,More
Vincent Kompany,Manchester City,Defender,7,0,0,2,0,0,4,11,3,1,0,0,0,0,0,More
Jacob Murphy,Newcastle United,Midfielder,7,0,1,0,0,0,3,8,4,3,0,0,0,0,0,More
Kenneth Zohore,Cardiff City,Forward,7,0,0,0,0,0,3,8,4,2,0,0,0,0,0,More
James Ward-Prowse,Southampton,Midfielder,7,0,0,1,0,0,3,12,4,2,0,0,0,0,0,More
Stephen Lichtsteiner,Arsenal,Defender,7,0,0,2,0,0,3,13,4,3,0,0,0,0,0,More
Jordan Ibe,AFC Bournemouth,Midfielder,7,0,0,0,0,0,2,12,5,2,0,0,0,0,0,More
Adama Diakhaby,Huddersfield Town,Forward,7,0,0,0,0,0,2,7,5,2,0,0,0,0,0,More
 Lucas,West Ham United,Forward,7,2,0,0,0,0,1,11,6,1,0,0,0,0,0,More
Leo Bonatini,Wolverhampton Wanderers,Forward,7,0,1,0,0,0,0,16,7,0,0,0,0,0,0,More
Floyd Ayite,Fulham,Midfielder,7,0,0,0,0,0,0,9,7,0,0,0,0,0,0,More
Daryl Janmaat,Watford,Defender,6,0,0,2,0,0,6,0,0,1,0,0,0,0,0,More
Steven Defour,Burnley,Midfielder,6,0,0,0,0,0,6,1,0,4,0,0,0,0,0,More
Philip Bardsley,Burnley,Defender,6,0,0,4,0,0,6,11,0,1,0,0,0,0,0,More
Dejan Lovren,Liverpool,Defender,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,More
Kevin Long,Burnley,Defender,6,0,1,0,0,0,5,12,1,0,0,0,0,0,0,More
Serge Aurier,Tottenham Hotspur,Defender,6,0,2,1,0,0,4,9,2,1,0,0,0,0,0,More
Angelo Obinze Ogbonna,West Ham United,Defender,6,0,0,1,0,0,3,13,3,0,0,0,0,0,0,More
Nathaniel Mendez-Laing,Cardiff City,Midfielder,6,0,0,0,0,0,3,5,3,3,0,0,0,0,0,More
Scott McTominay,Manchester United,Forward,6,0,0,0,0,0,3,8,3,1,0,0,0,0,0,More
Nathaniel Chalobah,Watford,Defender,6,0,0,2,0,0,2,10,4,1,0,0,0,0,0,More
Juan Foyth,Tottenham Hotspur,Defender,5,1,0,1,0,0,5,1,0,0,0,0,0,0,0,More
Rajiv Van La Parra,Huddersfield Town,Midfielder,5,0,0,0,0,0,5,5,0,2,0,0,0,0,0,More
Greg Cunningham,Cardiff City,Midfielder,5,0,0,3,0,0,5,8,0,0,0,0,0,0,0,More
Jack Wilshere,West Ham United,Midfielder,5,1,1,2,0,0,4,1,1,1,0,0,0,0,0,More
Mason Holgate,Everton,Defender,5,0,0,1,0,0,4,4,1,0,0,0,0,0,0,More
Jan Bednarek,Southampton,Defender,5,0,0,1,0,0,4,2,1,1,0,0,0,0,0,More
Diego Rico,AFC Bournemouth,Defender,5,0,0,0,0,0,3,9,2,1,0,0,0,0,0,More
Carlos Sanchez,West Ham United,Midfielder,5,0,0,0,0,0,2,3,3,0,0,0,0,0,0,More
Adam Lallana,Liverpool,Midfielder,5,0,0,1,0,0,2,9,3,2,0,0,0,0,0,More
Juninho Bacuna,Huddersfield Town,Forward,5,0,0,1,0,0,2,5,3,1,0,0,0,0,0,More
Andreas Pereira,Manchester United,Midfielder,5,0,0,2,0,0,2,4,3,1,0,0,0,0,0,More
Michael Obafemi,Southampton,Forward,5,1,1,1,0,0,1,4,4,1,0,0,0,0,0,More
Francesc Fabregas,Chelsea,Midfielder,5,0,0,1,0,0,1,12,4,0,0,0,0,0,0,More
Isaac Hayden,Newcastle United,Defender,5,0,0,0,0,1,1,8,4,0,0,0,0,0,0,More
Kevin De Bruyne,Manchester City,Midfielder,5,1,0,1,0,0,0,5,5,0,0,0,0,0,0,More
Gary Madine,Cardiff City,Forward,5,0,0,0,0,0,0,10,5,0,0,0,0,0,0,More
Jason Puncheon,Crystal Palace,Midfielder,5,0,0,0,0,0,0,14,5,0,0,0,0,0,0,More
Jonjoe Kenny,Everton,Defender,4,0,1,0,0,0,4,2,0,0,0,0,0,0,0,More
Phil Jones,Manchester United,Defender,4,0,0,0,0,0,4,4,0,1,0,0,0,0,0,More
Luis Antonio Valencia,Manchester United,Defender,4,0,0,2,0,0,4,3,0,1,0,0,0,0,0,More
Christian Benteke,Crystal Palace,Forward,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,More
Matteo Darmian,Manchester United,Defender,4,0,0,0,0,0,4,6,0,0,0,0,0,0,0,More
Yan Valery,Southampton,Defender,4,0,0,2,0,0,4,1,0,2,0,0,0,0,0,More
Adam Masina,Watford,Defender,4,0,1,1,0,0,3,15,1,0,0,0,0,0,0,More
Ryan Fredericks,West Ham United,Midfielder,4,0,0,2,0,0,3,7,1,0,0,0,0,0,0,More
Martin Kelly,Crystal Palace,Defender,4,0,0,0,0,0,3,14,1,0,0,0,0,0,0,More
Leighton Baines,Everton,Defender,4,0,0,0,0,0,3,15,1,0,0,0,0,0,0,More
Diogo Dalot,Manchester United,Defender,4,0,0,2,0,0,3,2,1,1,0,0,0,0,0,More
Tommy Smith,Huddersfield Town,Defender,4,0,0,2,0,0,3,8,1,1,0,0,0,0,0,More
Lee Peltier,Cardiff City,Midfielder,4,0,0,1,0,0,2,10,2,1,0,0,0,0,0,More
Elias Kachunga,Huddersfield Town,Forward,4,0,0,0,0,0,2,9,2,2,0,0,0,0,0,More
Caglar Soyuncu,Leicester City,Defender,4,0,0,1,0,0,2,4,2,1,0,0,0,0,0,More
Tyrone Mings,AFC Bournemouth,Defender,4,0,0,0,0,0,2,8,2,1,0,0,0,0,0,More
Victor Wanyama,Tottenham Hotspur,Midfielder,4,0,0,0,0,0,1,5,3,0,0,0,0,0,0,More
Jermain Defoe,AFC Bournemouth,Forward,4,0,0,0,0,0,0,17,4,0,0,0,0,0,0,More
Ramadan Sobhi,Huddersfield Town,Forward,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,More
Andy Carroll,West Ham United,Forward,4,0,0,0,0,0,0,6,4,0,0,0,0,0,0,More
Oumar Niasse,Everton,Forward,4,0,0,0,0,0,0,6,4,0,0,0,0,0,0,More
Stephen Ward,Burnley,Defender,3,0,0,1,0,0,3,2,0,2,0,0,0,0,0,More
Ben Hamer,Huddersfield Town,Goalkeeper,3,0,0,0,0,0,3,14,0,1,0,0,0,1,0,More
Domingos Quina,Watford,Midfielder,3,1,0,0,0,0,2,4,1,1,0,0,0,0,0,More
Ainsley Maitland-Niles,Arsenal,Midfielder,3,0,0,0,0,0,2,6,1,1,0,0,0,0,0,More
Steven Davis,Southampton,Midfielder,3,0,1,0,0,0,1,9,2,0,0,0,0,0,0,More
Daniel Williams,Huddersfield Town,Midfielder,3,0,0,1,0,0,1,6,2,1,0,0,0,0,0,More
Oliver Skipp,Tottenham Hotspur,Midfielder,3,0,0,0,0,0,1,5,2,1,0,0,0,0,0,More
Jazz Richards,Cardiff City,Defender,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,More
Fernando Llorente,Tottenham Hotspur,Forward,3,0,0,0,0,0,0,12,3,0,0,0,0,0,0,More
Vicente Guaita,Crystal Palace,Goalkeeper,2,0,0,2,0,0,2,16,0,0,0,0,0,0,0,More
Alberto Moreno,Liverpool,Defender,2,0,0,0,0,0,2,10,0,1,0,0,0,0,0,More
Paulo Gazzaniga,Tottenham Hotspur,Goalkeeper,2,0,0,0,0,0,2,13,0,0,0,0,0,0,0,More
Michel Vorm,Tottenham Hotspur,Goalkeeper,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,More
 Fabricio,Fulham,Goalkeeper,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,More
Oleksandr Zinchenko,Manchester City,Midfielder,2,0,0,0,0,0,2,5,0,1,0,0,0,0,0,More
Divock Origi,Liverpool,Forward,2,1,1,0,0,0,1,5,1,1,0,0,0,0,0,More
Jon Gerenc Stankovic,Huddersfield Town,Midfielder,2,1,0,0,0,0,1,9,1,0,0,0,0,0,0,More
Nathaniel Clyne,Liverpool,Defender,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,More
Adrien Silva,Leicester City,Midfielder,2,0,0,0,0,0,1,3,1,1,0,0,0,0,0,More
Abdelhamid Sabiri,Huddersfield Town,Midfielder,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,More
Joel Ward,Crystal Palace,Defender,2,0,0,0,0,0,1,14,1,0,0,0,0,0,0,More
Danny Simpson,Leicester City,Defender,2,0,0,0,0,0,1,4,1,1,0,0,0,0,0,More
Philip Jagielka,Everton,Defender,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,More
Marcos Rojo,Manchester United,Defender,2,0,0,1,0,0,1,3,1,1,0,0,0,0,1,More
Neeskens Kebano,Fulham,Midfielder,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,More
Victor Moses,Chelsea,Midfielder,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,More
Davide Zappacosta,Chelsea,Midfielder,2,0,0,0,0,0,0,16,2,0,0,0,0,0,0,More
Tom Cleverley,Watford,Midfielder,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,More
Stefano Okaka,Watford,Forward,2,0,0,1,0,0,0,6,2,0,0,0,0,0,0,More
Loic Damour,Cardiff City,Midfielder,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,More
 Danilo,Manchester City,Defender,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,More
Dwight McNeil,Burnley,Forward,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,More
Andreas Christensen,Chelsea,Defender,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0,More
Marc Navarro,Watford,Defender,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,More
Mohamed Elneny,Arsenal,Midfielder,1,0,0,0,0,0,1,11,0,1,0,0,0,0,0,More
Christian Fuchs,Leicester City,Defender,1,0,0,0,0,0,1,16,0,0,0,0,0,0,0,More
Hamza Choudhury,Leicester City,Midfielder,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,More
Fousseni Diabate,Leicester City,Midfielder,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,More
Laurent Koscielny,Arsenal,Defender,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,More
Ibrahima Cisse,Fulham,Midfielder,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,More
Sebastian Prodl,Watford,Defender,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,More
Leander Dendoncker,Wolverhampton Wanderers,Midfielder,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,More
Luke Amos,Tottenham Hotspur,Midfielder,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,More
Eddie Nketiah,Arsenal,Forward,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,More
Collin Quaner,Huddersfield Town,Forward,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,More
Tyreke Johnson,Southampton,Midfielder,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,More
Ben Wilmot,Watford,Midfielder,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,More
Connor Wickham,Crystal Palace,Forward,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,More
Kyle Walker-Peters,Tottenham Hotspur,Defender,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,More
Gary Cahill,Chelsea,Defender,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,More
Pape Souare,Crystal Palace,Defender,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,More
Bukayo Saka,Arsenal,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Kayne Ramsay,Southampton,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Ryan Schofield,Huddersfield Town,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Danny Ward,Leicester City,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Marc Pugh,AFC Bournemouth,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,More
Julian Speroni,Crystal Palace,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Brian Murphy,Cardiff City,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,More
Joe Powell,West Ham United,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Emile Smith Rowe,Arsenal,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,More
Simon Mignolet,Liverpool,Goalkeeper,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,More
Scott Dann,Crystal Palace,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Bright Enobkhare,Wolverhampton Wanderers,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Heurelho Gomes,Watford,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Sullay Kaikai,Crystal Palace,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Angus Gunn,Southampton,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Viktor Gyokeres,Brighton & Hove Albion,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Artur Boruc,AFC Bournemouth,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Maarten Stekelenburg,Everton,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Kortney Hause,Wolverhampton Wanderers,Defender,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,More
Ben Gibson,Burnley,Defender,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,More
Willy Caballero,Chelsea,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Sergio Romero,Manchester United,Goalkeeper,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,More
Freddie Woodman,Newcastle United,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,More
Steven Sessegnon,Fulham,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Matthew Connolly,Cardiff City,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
David Button,Brighton & Hove Albion,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,More
Loris Karius,Liverpool,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Kieran Dowell,Everton,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,More
Claudio Bravo,Manchester City,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
 Adrian,West Ham United,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Lee Grant,Manchester United,Goalkeeper,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,More
Conor Coventry,West Ham United,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Tom Heaton,Burnley,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
John Ruddy,Wolverhampton Wanderers,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,More
Sandro Ramirez,Everton,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Timothy Eyoma,Tottenham Hotspur,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
 Emerson,Chelsea,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Sean Longstaff,Newcastle United,Midfielder,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,More
Jason Steele,Brighton & Hove Albion,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,More
Zech Medley,Arsenal,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Georges-Kevin Nkoudou,Tottenham Hotspur,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Ben White,Brighton & Hove Albion,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Rafael Camacho,Liverpool,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Ali Koiki,Burnley,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Alfie Whiteman,Tottenham Hotspur,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Arijanet Muric,Manchester City,Goalkeeper,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,More
Karl Darlow,Newcastle United,Goalkeeper,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,More
Jairo Riedewald,Crystal Palace,Defender,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,More
 Xande Silva,West Ham United,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Jamie Sterry,Newcastle United,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Markus Suttner,Brighton & Hove Albion,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Jonathan Walters,Burnley,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Daniel Drinkwater,Chelsea,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Josh Knight,Leicester City,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Ryan Giles,Wolverhampton Wanderers,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
Alex Smithies,Cardiff City,Goalkeeper,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,More
Emiliano Martinez,Arsenal,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,More
Tyias Browning,Everton,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,More
